,Date,Ticker,Senator,Transaction,Amount,Range
3419,2021-01-15,STAG,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
3420,2021-03-29,NTES,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
3421,2020-12-30,NTAP,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3422,2018-07-26,IIN,"Smith, Tina",Sale,100001.0,"$100,001 - $250,000"
3423,2020-02-07,ROKU,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
3424,2020-02-05,ROKU,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
3425,2016-11-18,SE,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3426,2016-11-18,SE,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3427,2016-09-12,SE,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3428,2016-06-27,SE,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3429,2016-03-31,SE,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3430,2020-09-09,CB,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
3431,2020-04-02,CB,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3432,2018-08-28,CB,"King, Angus",Sale,1001.0,"$1,001 - $15,000"
3433,2018-05-07,CB,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3434,2018-04-24,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3435,2018-04-24,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3436,2018-04-05,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3437,2018-04-05,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3438,2017-06-15,CB,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
3439,2017-03-16,CB,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
3440,2016-10-26,CB,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3441,2016-04-19,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3442,2016-01-21,CB,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3443,2016-01-19,CB,"King, Angus",Sale,1001.0,"$1,001 - $15,000"
3444,2022-10-06,RELX,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
3445,2020-04-14,MU,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
3446,2020-04-14,MU,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
3447,2020-04-14,MU,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3448,2020-04-14,MU,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3449,2020-04-01,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3450,2020-04-01,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3451,2020-04-01,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3452,2020-04-01,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3453,2020-03-31,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3454,2020-03-30,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3455,2020-03-30,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3456,2020-03-27,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3457,2020-03-27,MU,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3458,2019-02-25,MU,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3459,2018-12-19,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3460,2018-10-26,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3461,2018-09-11,MU,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3462,2022-10-06,SCI,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
3463,2020-11-20,LGI,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3464,2020-04-02,LGI,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3465,2019-12-05,LGI,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3466,2018-10-31,PX,"Collins, Susan M.",Sale,1001.0,"$1,001 - $15,000"
3467,2018-10-31,PX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3468,2018-04-24,PX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3469,2018-04-24,PX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3470,2018-04-05,PX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3471,2018-04-05,PX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3472,2016-10-31,PX,"Cassidy, Bill",Sale,1001.0,"$1,001 - $15,000"
3473,2016-04-11,PX,"Collins, Susan M.",Purchase,1001.0,"$1,001 - $15,000"
3474,2016-03-31,PX,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
3475,2016-03-31,PX,"Cassidy, Bill",Purchase,1001.0,"$1,001 - $15,000"
3476,2021-02-03,BRK-B,"Tuberville, Tommy",Purchase,50001.0,"$50,001 - $100,000"
3477,2020-08-21,BRK-B,"Moran, Jerry",Sale,1001.0,"$1,001 - $15,000"
3478,2020-08-21,BRK-B,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
3479,2020-04-14,BRK-B,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3480,2020-04-14,BRK-B,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3481,2020-04-14,BRK-B,"Perdue, David",Sale,100001.0,"$100,001 - $250,000"
3482,2020-04-14,BRK-B,"Perdue, David",Sale,100001.0,"$100,001 - $250,000"
3483,2020-03-10,BRK-B,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
3484,2020-03-10,BRK-B,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
3485,2020-03-10,BRK-B,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
3486,2020-03-06,BRK-B,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3487,2020-03-06,BRK-B,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3488,2020-03-05,BRK-B,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3489,2020-03-05,BRK-B,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3490,2020-03-05,BRK-B,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3491,2019-09-25,BRK-B,"Moran, Jerry",Purchase,1001.0,"$1,001 - $15,000"
3492,2019-02-25,BRK-B,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3493,2018-12-06,BRK-B,"Moran, Jerry",Purchase,15001.0,"$15,001 - $50,000"
3494,2018-08-06,BRK-B,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3495,2018-06-21,BRK-B,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3496,2018-04-24,BRK-B,"Capito, Shelley Moore",Sale,15001.0,"$15,001 - $50,000"
3497,2018-04-24,BRK-B,"Capito, Shelley Moore",Sale,15001.0,"$15,001 - $50,000"
3498,2017-02-23,BRK-B,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3499,2017-01-30,BRK-B,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3500,2016-10-26,BRK-B,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3501,2016-10-26,BRK-B,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3502,2016-06-24,BRK-B,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3503,2022-10-05,SEIC,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
3504,2021-03-29,SEIC,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
3505,2017-06-15,WRK,"Murray, Patty",Sale,1001.0,"$1,001 - $15,000"
3506,2017-03-16,WRK,"Murray, Patty",Purchase,1001.0,"$1,001 - $15,000"
3507,2016-11-14,JWN,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
3508,2020-04-07,AGCO,"Loeffler, Kelly",Sale,50001.0,"$50,001 - $100,000"
3509,2020-08-18,GLD,"Roberts, Pat",Purchase,15001.0,"$15,001 - $50,000"
3510,2018-07-03,GLD,"Toomey, Pat",Sale,15001.0,"$15,001 - $50,000"
3511,2022-01-31,ROAD,"Warner, Mark",Sale,100001.0,"$100,001 - $250,000"
3512,2021-10-19,ROAD,"Warner, Mark",Sale,50001.0,"$50,001 - $100,000"
3513,2020-04-14,KHC,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
3514,2019-12-23,KHC,"Hoeven, John",Sale,100001.0,"$100,001 - $250,000"
3515,2018-11-19,KHC,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
3516,2018-06-13,KHC,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3517,2018-04-24,KHC,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
3518,2018-04-24,KHC,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
3519,2017-12-26,KHC,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3520,2017-12-26,KHC,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3521,2016-11-18,KHC,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3522,2016-01-20,KHC,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3523,2016-01-20,KHC,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3524,2022-06-23,LMT,"Fischer, Deb",Sale,50001.0,"$50,001 - $100,000"
3525,2022-01-21,LMT,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
3526,2022-01-18,LMT,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3527,2020-07-09,LMT,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3528,2020-04-07,LMT,"Loeffler, Kelly",Sale,100001.0,"$100,001 - $250,000"
3529,2018-02-05,LMT,"Roberts, Pat",Sale,15001.0,"$15,001 - $50,000"
3530,2018-01-17,LMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
3531,2018-01-17,LMT,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
3532,2017-09-05,LMT,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3533,2016-01-06,LMT,"Whitehouse, Sheldon",Purchase,15001.0,"$15,001 - $50,000"
3534,2016-01-06,LMT,"Whitehouse, Sheldon",Purchase,15001.0,"$15,001 - $50,000"
3535,2021-03-29,TER,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
3536,2022-10-06,GLPI,"Tuberville, Tommy",Purchase,1001.0,"$1,001 - $15,000"
3537,2021-11-26,GLPI,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3538,2021-11-19,GLPI,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3539,2021-05-24,FCX,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
3540,2021-05-10,FCX,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
3541,2021-04-14,FCX,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
3542,2022-04-01,BDX,"Rosen, Jacky",Sale,1001.0,"$1,001 - $15,000"
3543,2021-10-18,BDX,"Tuberville, Tommy",Sale,15001.0,"$15,001 - $50,000"
3544,2018-04-24,BDX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3545,2018-04-24,BDX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3546,2018-04-05,BDX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3547,2018-04-05,BDX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3548,2016-04-19,BDX,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3549,2021-01-11,FEYE,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3550,2020-04-14,FEYE,"Perdue, David",Sale,100001.0,"$100,001 - $250,000"
3551,2020-04-14,FEYE,"Perdue, David",Sale,100001.0,"$100,001 - $250,000"
3552,2020-02-25,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3553,2020-02-25,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3554,2020-01-07,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3555,2019-11-20,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3556,2019-11-19,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3557,2019-11-08,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3558,2019-08-09,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3559,2019-06-28,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3560,2019-02-07,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3561,2019-02-07,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3562,2018-11-08,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3563,2018-11-07,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3564,2018-11-07,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3565,2018-11-07,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3566,2018-08-16,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3567,2018-08-08,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3568,2018-06-25,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3569,2018-06-25,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3570,2018-06-22,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3571,2018-05-02,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3572,2018-05-01,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3573,2018-05-01,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3574,2018-02-06,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3575,2018-01-16,FEYE,"Perdue, David",Purchase,100001.0,"$100,001 - $250,000"
3576,2017-12-13,FEYE,"Perdue, David",Sale,100001.0,"$100,001 - $250,000"
3577,2017-08-02,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3578,2017-07-31,FEYE,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3579,2017-02-07,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3580,2017-02-07,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3581,2017-02-03,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3582,2017-02-03,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3583,2016-12-16,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3584,2016-11-23,FEYE,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3585,2016-11-18,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3586,2016-10-21,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3587,2016-10-19,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3588,2016-10-12,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3589,2016-08-15,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3590,2016-08-10,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3591,2016-08-09,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3592,2016-08-08,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3593,2016-08-05,FEYE,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3594,2016-08-04,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3595,2016-08-01,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3596,2016-07-21,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3597,2016-07-21,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3598,2016-07-19,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3599,2016-07-18,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3600,2016-07-15,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3601,2016-07-15,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3602,2016-07-14,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3603,2016-07-13,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3604,2016-07-13,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3605,2016-07-12,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3606,2016-06-30,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3607,2016-06-29,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3608,2016-06-28,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3609,2016-06-28,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3610,2016-06-27,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3611,2016-06-27,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3612,2016-06-27,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3613,2016-06-24,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3614,2016-06-24,FEYE,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3615,2016-12-01,MTD,"Collins, Susan M.",Purchase,1001.0,"$1,001 - $15,000"
3616,2016-12-01,MTD,"Collins, Susan M.",Purchase,1001.0,"$1,001 - $15,000"
3617,2021-08-27,MCHP,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
3618,2018-07-09,MCHP,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
3619,2018-07-09,MCHP,"Whitehouse, Sheldon",Sale,15001.0,"$15,001 - $50,000"
3620,2017-03-06,MCHP,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
3621,2020-10-13,NVAX,"Roberts, Pat",Sale,1001.0,"$1,001 - $15,000"
3622,2020-08-17,NVAX,"Roberts, Pat",Purchase,1001.0,"$1,001 - $15,000"
3623,2022-01-18,ARCC,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3624,2020-07-09,ARCC,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3625,2020-04-02,ARCC,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3626,2017-11-13,ARCC,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
3627,2017-08-31,ARCC,"Carper, Thomas R.",Sale,1001.0,"$1,001 - $15,000"
3628,2017-06-27,ARCC,"Peters, Gary",Purchase,1001.0,"$1,001 - $15,000"
3629,2022-01-21,PEP,"Tuberville, Tommy",Sale,1001.0,"$1,001 - $15,000"
3630,2021-07-16,PEP,"Tuberville, Tommy",Purchase,15001.0,"$15,001 - $50,000"
3631,2020-04-14,PEP,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
3632,2020-04-14,PEP,"Perdue, David",Sale,50001.0,"$50,001 - $100,000"
3633,2020-04-02,PEP,"Carper, Thomas R.",Purchase,1001.0,"$1,001 - $15,000"
3634,2020-03-17,PEP,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3635,2019-10-28,PEP,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3636,2019-09-30,PEP,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3637,2019-05-30,PEP,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3638,2019-05-23,PEP,"Perdue, David",Sale,1001.0,"$1,001 - $15,000"
3639,2019-02-28,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3640,2019-02-27,PEP,"Whitehouse, Sheldon",Purchase,1001.0,"$1,001 - $15,000"
3641,2019-02-25,PEP,"Perdue, David",Sale,15001.0,"$15,001 - $50,000"
3642,2018-12-13,PEP,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3643,2018-06-18,PEP,"Collins, Susan M.",Sale,1001.0,"$1,001 - $15,000"
3644,2018-05-22,PEP,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3645,2018-05-16,PEP,"Perdue, David",Purchase,1001.0,"$1,001 - $15,000"
3646,2018-05-03,PEP,"Inhofe, James M.",Sale,15001.0,"$15,001 - $50,000"
3647,2018-04-24,PEP,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3648,2018-04-24,PEP,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3649,2018-04-20,PEP,"Perdue, David",Purchase,15001.0,"$15,001 - $50,000"
3650,2018-04-05,PEP,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3651,2018-04-05,PEP,"Capito, Shelley Moore",Purchase,1001.0,"$1,001 - $15,000"
3652,2018-01-11,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3653,2017-02-17,PEP,"Van Hollen, Chris",Sale,15001.0,"$15,001 - $50,000"
3654,2017-01-31,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3655,2017-01-31,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3656,2017-01-20,PEP,"Hoeven, John",Purchase,100001.0,"$100,001 - $250,000"
3657,2016-07-25,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3658,2016-07-25,PEP,"Reed, John F.",Sale,1001.0,"$1,001 - $15,000"
3659,2022-11-22,F,"Tuberville, Tommy",Sale,100001.0,"$100,001 - $250,000"
3660,2022-11-17,F,"Tuberville, Tommy",Purchase,100001.0,"$100,001 - $250,000"
3661,2022-06-16,F,"Capito, Shelley Moore",Sale,1001.0,"$1,001 - $15,000"
3662,2020-08-11,F,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
3663,2020-08-11,F,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
3664,2020-04-17,F,"Wyden, Ron",Purchase,15001.0,"$15,001 - $50,000"
3665,2018-12-28,F,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
3666,2018-12-28,F,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
3667,2018-11-19,F,"Whitehouse, Sheldon",Sale,1001.0,"$1,001 - $15,000"
